post_id	date	message	num_likes	num_angry	num_shares
1216504185136925_2751143205006341	2020-02-25T14:12:06+0000	"Educa\u00e7\u00e3o, educa\u00e7\u00e3o, educa\u00e7\u00e3o!"	2336	1	362
1216504185136925_2749777461809582	2020-02-24T21:29:05+0000	"\u202aSem pagar um centavo de imposto! S\u00f3 no Brasil e na Est\u00f4nia!"	3694	924	2323
1216504185136925_2747437725376889	2020-02-23T17:45:47+0000	"\u202aLib\u00e9lula deslumbrada, n\u00f3s aqui no Cear\u00e1 somos e seremos o pior pesadelo de sua fam\u00edlia de canalhas, milicianos e peculat\u00e1rios corruptos . Quanto dinheiro roubado o Queiroz depositou na conta da mulher de seu pai, o canalha maior ?"	8579	101	1265
1216504185136925_2745072225613439	2020-02-22T14:45:32+0000	"Este \u00e9 o cara! Quem n\u00e3o tem coragem de lutar,ao manos tenha a dec\u00eancia de respeitar quem luta!\n\nSobral, liderada por ele, tem a melhor escola p\u00fablica do Brasil e a menor mortalidade infantil, sendo uma cidade do sert\u00e3o do nordeste pobre. Isso s\u00f3 para mencionar dois dados de porque o bolsonarismo bo\u00e7al e miliciano escolheu esta cidade para nos confrontar com a coniv\u00eancia vil da auto referida esquerda corrompida do Brasil. \n\nEm tempo, desde o sacrif\u00edcio de Cid a cidade trabalha estuda e se diverte em perfeita paz!"	2802	2	409
1216504185136925_2744749732312355	2020-02-22T11:33:29+0000	"\u202aH\u00e1 juizes em Berlim!"	1046	2	98
1216504185136925_2743543832432945	2020-02-21T20:02:26+0000	"Divulguemos!"	823	2	73
1216504185136925_2741505862636742	2020-02-20T22:16:56+0000	"O povo precisa saber como nosso Pa\u00eds est\u00e1 sendo saqueado!"	3053	100	900
1216504185136925_2741081006012561	2020-02-20T18:27:11+0000	"Entrevista coletiva concedida agora."	21527	623	24540
1216504185136925_2740839766036685	2020-02-20T16:27:14+0000	"\u202aTrabalhadores em greve ou bandidos de alta periculosidade?"	3522	565	819
1216504185136925_2740797139374281	2020-02-20T16:08:27+0000	"Se vc  n\u00e3o tem coragem de lutar ao menos tenha a dec\u00eancia de respeitar quem luta !"	16045	10	877
1216504185136925_2739350892852239	2020-02-19T23:29:29+0000	"\u202aDeputado #eduardoBolsonaro, ser\u00e1  necess\u00e1rio que nos matem mesmo antes de permitirmos que mil\u00edcias controlem o Estado do Cear\u00e1 como os canalhas de sua familia fizeram com o Rio de Janeiro."	9361	105	1130
1216504185136925_2739347386185923	2020-02-19T23:27:09+0000	"Eis porque a mil\u00edcia incrustada na pol\u00edcia militar do Cear\u00e1 tentou matar Cid Gomes"	3526	17	561
1216504185136925_2739176486203013	2020-02-19T21:35:55+0000	"Meu irmao Cid Gomes foi vitima de dois tiros de arma de fogo por parte de policiais militares amotinados e mascarados em Sobral, nossa cidade. At\u00e9 aqui as informa\u00e7\u00f5es m\u00e9dicas s\u00e3o de que as balas n\u00e3o atingiram \u00f3rg\u00e3os vitais apesar de terem mirado seu peito esquerdo. Novos exames est\u00e3o sendo feitos mas a palavra aos familiares e amigos \u00e9 de que Cid n\u00e3o corre risco de morte.\nEspero serenamente, embora cheio de revolta, que as autoridades respons\u00e1veis apresentem prontamente os marginais que tentaram este homic\u00eddio b\u00e1rbaro \u00e0s penas da lei."	15260	528	2266
1216504185136925_2738854796235182	2020-02-19T18:06:45+0000	""	1645	0	252
1216504185136925_2736601853127143	2020-02-18T16:28:49+0000	"Me representa ! #somostodospetroleiros"	6155	6	1352
1216504185136925_2736283553158973	2020-02-18T13:39:36+0000	"Este presidente \u00e9 a maior vergonha de nossa hist\u00f3ria! Enojante!"	3886	905	662
1216504185136925_2736277779826217	2020-02-18T13:36:17+0000	"https://www.aepet.org.br/w3/index.php/conteudo-geral/item/4283-a-importancia-da-greve-dos-petroleiros as"	1885	1	375
1216504185136925_2735197386600923	2020-02-18T00:46:56+0000	"#somostodospetroleiros !"	1988	4	364
1216504185136925_2735084316612230	2020-02-17T23:16:43+0000	""	643	1	54
1216504185136925_2734475723339756	2020-02-17T16:09:01+0000	"Demonstra\u00e7\u00e3o mais contundente da prostra\u00e7\u00e3o ao neoliberalismo com o a\u00e7\u00facar das politicas sociais compensat\u00f3rias..."	1151	26	229
1216504185136925_2731912673596061	2020-02-16T13:52:09+0000	"\u202aVamos dar voz aos que est\u00e3o lutando!"	2837	3	1362
1216504185136925_2729645477156114	2020-02-15T12:04:50+0000	"\u202aTodo o apoio aos que lutam por uma petrobras brasileira \n\nhttps://aepet.org.br/w3/index.php/conteudo-geral/item/4278-petroleiros-em-greve-fazem-manifestacao-contra-o-silencio-da-midia\u202c"	4803	4	2500
1216504185136925_2729643610489634	2020-02-15T12:03:25+0000	"Minha turma!"	871	2	26
1216504185136925_2727344294052899	2020-02-14T10:41:00+0000	"Hoje \u00e9 o dia dela! Giselle Bezerra \u2764\ufe0f\ud83c\udf89\ud83c\udf82"	5556	2	62
1216504185136925_2725359510918044	2020-02-13T13:33:25+0000	""	515	0	55
1216504185136925_2724355387685123	2020-02-13T01:10:42+0000	"Um v\u00eddeo do ano passado que serve para hoje. Paulo Guedes \u00e9 incapaz de entender o Brasil e nosso povo. E dentro da sua incapacidade revela todos os seus preconceitos e seu desprezo pelo povo mais sofrido do nosso pa\u00eds."	4467	19	1343
1216504185136925_2724165467704115	2020-02-12T22:47:33+0000	"J\u00e1 assistiram o #RepareBem com Andr\u00e9 Perfeito? Vale conferir!"	1320	0	126
1216504185136925_2723300841123911	2020-02-12T13:24:15+0000	"Movimento important\u00edssimo para o Brasil! \n\nhttp://www.esquerdadiario.com.br/Faca-parte-da-campanha-Somos-todos-petroleiros"	3843	4	1867
1216504185136925_2722258584561470	2020-02-12T00:31:53+0000	"Qual a proje\u00e7\u00e3o do PIB? Como se comportar\u00e1 nossa economia? Acompanhe!"	4962	27	1759
1216504185136925_2722127874574541	2020-02-11T22:59:33+0000	"Agora! #RepareBem\nUm \u00f3timo papo com Andr\u00e9 Perfeito. Acompanhe!\n\nhttps://youtu.be/ZFaPcQtekbo"	549	0	33
1216504185136925_2722056717914990	2020-02-11T22:04:26+0000	"Logo mais, \u00e0s 20h, vamos debater os caminhos da economia do Brasil. O PIB vai crescer? Pra quem? Um \u00f3timo papo com Andr\u00e9 Perfeito. Acompanhe!\n\nhttps://youtu.be/ZFaPcQtekbo"	329	0	29
1216504185136925_2721616611292334	2020-02-11T16:59:13+0000	"#RepareBem \nHoje, 20h! Uma conversa boa com Andr\u00e9 Perfeito"	956	1	79
1216504185136925_2720037801450215	2020-02-10T22:30:13+0000	"Nesta ter\u00e7a-feira, 11/02, o primeiro #RepareBem de 2020! Com Andr\u00e9 Perfeito! Acompanhe!"	1806	0	190
1216504185136925_2718115041642491	2020-02-09T23:52:53+0000	"Quem ainda n\u00e3o assistiu, vale conferir!"	1554	2	86
1216504185136925_2718104301643565	2020-02-09T23:44:50+0000	""	3445	11	500
1216504185136925_2715855171868478	2020-02-08T21:41:14+0000	"Hoje \u00e9 dia de parabenizar minha querida amiga Marina Silva! Grande brasileira, guerreira e exemplo de luta pelo povo brasileiro. Que Deus lhe conceda muitos anos com sa\u00fade e luz!"	6678	9	156
1216504185136925_2715125085274820	2020-02-08T14:06:44+0000	""	3849	25	454
1216504185136925_2713495185437810	2020-02-07T18:20:38+0000	"Vamos tod@s ajudar a furar o bloqueio da m\u00eddia !"	2637	2	1166
1216504185136925_2711370338983628	2020-02-06T18:32:22+0000	""	1498	10	101
1216504185136925_2711323292321666	2020-02-06T18:00:37+0000	"Por isso a nova marketagem do baronato \u00e9 a den\u00fancia da desigualdade enquanto apoiam e executam a mais selvagem agenda de constru\u00e7\u00e3o de mis\u00e9ria e viol\u00eancia de nossa hist\u00f3ria !"	2472	111	1294
1216504185136925_2711321865655142	2020-02-06T17:59:37+0000	"Queremos a intelig\u00eancia de nossa milit\u00e2ncia! Vamos l\u00e1, turma boa!"	533	0	30
1216504185136925_2710867175700611	2020-02-06T13:28:53+0000	"O que vir\u00e1 pela frente em nosso pa\u00eds vai exigir cada vez mais de nossa luta. Assista!"	1062	1	63
1216504185136925_2709355872518408	2020-02-05T18:20:13+0000	"Bolsonaro est\u00e1 fraudando os n\u00fameros da economia !"	1352	30	330
1216504185136925_2708795695907759	2020-02-05T13:20:06+0000	"Uma \u00f3tima conversa com Mar\u00e7o Antonio Villa! Acompanhe!"	2189	1	451
1216504185136925_2705461009574561	2020-02-03T22:30:44+0000	"Concedi uma entrevista maravilhosa nesta tarde para Marco Antonio Villa.\n\nVai ao ar na quarta-feira no canal dele no YouTube. Acompanhe!"	5066	3	450
1216504185136925_2705085242945471	2020-02-03T17:57:58+0000	"Mais um #RepareBem sendo gravado! Em breve! \ud83d\ude42\ud83d\ude4f"	1599	2	52
1216504185136925_2703083083145687	2020-02-02T17:34:48+0000	"Isto \u00e9 enojante! Deixar brasileiros no risco m\u00e1ximo abandonados enquanto gasta no cart\u00e3o corporativo com mordomias recorde e transforma a FAB numa empresa de turismo para a fam\u00edlia e auxiliares deslumbrados! N\u00e3o sente vergonha, Bolsonaro ?"	3185	350	686
1216504185136925_2702837009836961	2020-02-02T15:04:50+0000	"\u202aTexto not\u00e1vel ! Irrespond\u00edvel !"	708	0	90
1216504185136925_2701147883339207	2020-02-01T18:29:00+0000	"Como se explica isto sen\u00e3o pelo acobertamento dos bandidos ?"	1932	262	394
1216504185136925_2699517366835592	2020-01-31T23:17:49+0000	"#AOVIVO em Franco da Rocha (SP). Acompanhe! https://www.youtube.com/watch?v=Hg1v5i_yJxI"	247	0	15
1216504185136925_2699087733545222	2020-01-31T18:51:14+0000	"Este \u00e9 o primeiro de 20 ANOS desta maluquice criminosa de congelar o gasto p\u00fablico por emenda constitucional DEIXANDO SEM QUALQUER CONTROLE O GASTO COM A AGIOTAGEM ! Imaginem o descalabro que vem por ai..."	2079	550	1768
1216504185136925_2697597957027533	2020-01-31T00:28:52+0000	"Debate sobre EDUCA\u00c7\u00c3O, em Itaquaquecetuba (SP). \n\n#Educa\u00e7\u00e3o"	1095	0	46
1216504185136925_2697321333721862	2020-01-30T20:45:11+0000	"#AOVIVO \nConcedo entrevista agora para Jairzinho Ambr\u00f3sio, da TV Cen\u00e1rio. Acompanhe!"	753	0	92
1216504185136925_2696723057115023	2020-01-30T14:08:16+0000	"\u00c9 hoje! Participe!"	496	0	38
1216504185136925_2696720570448605	2020-01-30T14:06:46+0000	"Importante esclarecimento!"	880	1	401
1216504185136925_2695714870549175	2020-01-30T01:13:14+0000	"Este encontro de incompet\u00eancia e falta de empatia \u00e9 terr\u00edvel para o Brasil ! Imaginemos quanto devastador \u00e9 para nossos jovens ver o sistema produzir tanta inconfiabilidade e cretinice ! Canalhas !"	3178	489	746
1216504185136925_2683290688458260	2020-01-23T15:31:20+0000	""	241	0	12
1216504185136925_2683184828468846	2020-01-23T14:27:24+0000	"Encontro muito agrad\u00e1vel com os queridos amigos Eduardo Moreira e Juliana Baroni. Dedica\u00e7\u00e3o ao nosso pa\u00eds e testemunho de vida de solidariedade aos brasileiros mais pobres."	5908	1	267
1216504185136925_2681459791974683	2020-01-22T16:50:21+0000	"Comemorar \u00e9 celebrar o exemplo de coragem, amor ao Brasil e compromisso de emancipar nosso povo pobre pela educa\u00e7\u00e3o!"	889	0	98
1216504185136925_2679574618829867	2020-01-21T16:45:06+0000	"Sem p\u00e9 nem cabe\u00e7a esta den\u00fancia contra o jornalista Glenn Greenwald. O jornalismo \u00e9 tarefa essencial \u00e0 democracia e \u00e0s liberdades individuais e p\u00fablicas. O que Glenn fez foi o mais genu\u00edno jornalismo. \n\nAbusa - e muito - o membro do Minist\u00e9rio P\u00fablico que avan\u00e7a no constrangimento ilegal \u00e0 liberdade de informa\u00e7\u00e3o protegida pela Constitui\u00e7\u00e3o Federal. Repudio com toda veem\u00eancia esta atitude descabida!\n\nS\u00f3 o bolsonarismo bo\u00e7al explica a motiva\u00e7\u00e3o deste cidad\u00e3o que deslustra o Minist\u00e9rio P\u00fablico Federal e compromete a boa imagem que a institui\u00e7\u00e3o deve merecer junto \u00e0 na\u00e7\u00e3o. Que os tribunais fa\u00e7am cessar este abuso o quanto antes!"	4750	1084	1163
1216504185136925_2671551726298823	2020-01-17T13:44:54+0000	"Um canalha destes tem que ser demitido ou canalha mor ser\u00e1 aquele que o mantiver. Milh\u00f5es de seres humanos foram mortos como consequ\u00eancia deste tipo de discurso!"	9056	2053	2481
1216504185136925_2670070629780266	2020-01-16T19:23:45+0000	"Passo em falso muito grave deste presidente despreparado e entreguista!"	1462	30	186
1216504185136925_2669120929875236	2020-01-16T10:16:48+0000	"Bom dia! Estarei hoje na Universidade do Estado da Bahia, em Salvador! \nParticipe!"	2328	4	230
1216504185136925_2663805217073474	2020-01-13T20:59:02+0000	"Vamos seguir na luta pelo Brasil!"	3371	5	991
1216504185136925_2646906055430057	2020-01-05T23:09:00+0000	"Isto em pleno sert\u00e3o nordestino! Imaginem o que se poderia fazer no Brasil!"	4850	1	858
1216504185136925_2641691112618218	2020-01-03T14:34:39+0000	"Mais uma vez, o calend\u00e1rio eleitoral e o desrespeito para com a ordem jur\u00eddica internacional, promovido pelo atual governo norte-americano, p\u00f5em a humanidade em sobressalto. \n\nO Brasil deve entender seu grave papel, mesmo que se imagine modesto, e pedir \u00e0 comunidade internacional uma condena\u00e7\u00e3o deste ato impensado de viol\u00eancia de Estado."	7996	16	2995
1216504185136925_2638147112972618	2020-01-01T21:14:46+0000	""	10546	7	161
1216504185136925_2638142499639746	2020-01-01T21:11:32+0000	"Passei a festa do ano novo junto ao nosso povo em Fortaleza. Festa linda! Artistas extraordin\u00e1rios e nenhum incidente! Que orgulho!"	4742	3	316
1216504185136925_2635590003228329	2019-12-31T20:12:05+0000	"Luta e esperan\u00e7a! Que venha 2020!\nFeliz ano novo! \u2764\ufe0f\u2764\ufe0f"	8676	8	1816
1216504185136925_2625924620861534	2019-12-27T10:31:37+0000	""	1410	1	25
1216504185136925_2624542570999739	2019-12-26T17:39:20+0000	"Sergio Moro, entregue estas bestas \u00e0 justi\u00e7a ou estar\u00e1 cometendo prevarica\u00e7\u00e3o!"	5327	40	537
1216504185136925_2612283588892304	2019-12-21T00:02:49+0000	"A filha do Queir\u00f3s que sempre morou no Rio de Janeiro era funcion\u00e1ria fantasma do pr\u00f3prio Jair Bolsonaro e devolvia o dinheiro atrav\u00e9s do pai para o esquema que sempre foi organizado pelo pr\u00f3prio Jair Bolsonaro. Covarde, p\u00f4s o filho no esquema, ensinou a fazer, beneficiou-se e agora abandona o pr\u00f3prio filho \u00e0 pr\u00f3pria sorte."	2741	480	844
1216504185136925_2611247205662609	2019-12-20T12:37:16+0000	""	1094	1	261
1216504185136925_2603412966446033	2019-12-16T16:09:52+0000	""	492	0	49
1216504185136925_645334809334395	2019-12-12T15:20:44+0000	"Neste dia 12/12, reprisamos a \u00f3tima conversa com Carlos Lupi no #RepareBem. \n\nEm defesa do trabalho e dos trabalhadores! Assista!"	983	2	220
1216504185136925_2594580457329284	2019-12-12T10:58:37+0000	"Me representa!"	2054	2	394
1216504185136925_2590945444359452	2019-12-10T16:26:49+0000	""	921	0	79
1216504185136925_2590786444375352	2019-12-10T15:07:19+0000	"Estamos juntos! A picaretagem subornada com as migalhas do petrol\u00e3o e do mensal\u00e3o vai ser denunciada por todos n\u00f3s!"	610	4	23
1216504185136925_2590513681069295	2019-12-10T12:45:04+0000	"Conversa com Hissa Abrah\u00e3o!"	430	1	42
1216504185136925_2580275265426470	2019-12-05T18:58:44+0000	"Martha Rocha \ud83d\udc4f\ud83d\udc4f"	561	0	75
1216504185136925_2579411692179494	2019-12-05T10:44:26+0000	"Bom dia! J\u00e1 viram a entrevista para #EmFocoComAndreiaSadi? Assista!\n\n#CiroNaGloboNews\n\nhttps://globosatplay.globo.com/globonews/v/8140745"	1435	0	231
1216504185136925_2578594545594542	2019-12-05T01:10:18+0000	"O que acharam? #CiroNaGloboNews"	1886	0	20
1216504185136925_2578530525600944	2019-12-05T00:29:30+0000	"\u00c9 agora! Vai come\u00e7ar! Liga na Globo News!\n#CiroNaGloboNews"	1623	0	64
1216504185136925_2578505622270101	2019-12-05T00:12:54+0000	"\u202aLogo mais, \u00e0s 21h30! #CiroNaGloboNews no #EmFocoComAndreiaSadi \u202c\n\u202aAcompanhe!\u202c"	862	0	24
1216504185136925_2578031538984176	2019-12-04T18:42:49+0000	"#CiroNaGloboNews \nHoje, 21h30.\n#EmFocoComAndreiaSadi"	1628	0	191
1216504185136925_2576208465833150	2019-12-03T23:20:54+0000	"Agora! Uma \u00f3tima conversa com Carlos Lupi ! Acompanhe!\n\nhttps://youtu.be/pJynOKaQn7Q"	624	0	43
1216504185136925_2575615789225751	2019-12-03T16:59:46+0000	"\u00c9 hoje! #RepareBem com Carlos Lupi! 20h!\nAcompanhe!"	556	0	17
1216504185136925_2573797229407607	2019-12-02T22:48:10+0000	"Bolsonaro deu aos EUA unilateralmente :\n1. Base de Alc\u00e2ntara \n2. Cota extra de importa\u00e7\u00e3o de trigo \n3. Cota extra de importa\u00e7\u00e3o de etanol \n4. Mais de 80% de importa\u00e7\u00e3o de diesel, gasolina, querosene de avia\u00e7\u00e3o e g\u00e1s de cozinha - j\u00e1 s\u00e3o mais de 250 milh\u00f5es de barris este ano .\n5. Colocou um general brasileiro no vice comando das for\u00e7as SUL dos norte americanos \n6. Aceitou abrir m\u00e3o do status brasileiro de Na\u00e7\u00e3o em Desenvolvimento na OMC ;\n\nGoverno de traidores da P\u00e1tria desavergonhados! Um dia pagar\u00e3o todos o que devem !"	7054	950	4820
1216504185136925_2573262612794402	2019-12-02T17:10:51+0000	"\ud83e\udd26\u200d\u2642\ufe0f"	1106	445	591
1216504185136925_2572863832834280	2019-12-02T13:37:42+0000	"Nesta ter\u00e7a-feira (03/12), \u00e0s 20h, uma conversa emocionante com Carlos Lupi. Acompanhe! #RepareBem"	873	5	74
1216504185136925_2567075716746425	2019-11-29T22:56:09+0000	"Crime de \u00f3dio! \n\nUm idoso, filiado ao PDT, foi assassinado por suas ideias e sua milit\u00e2ncia. \n\nO assassino: um covarde agente do \u00f3dio. \n\n\u00c9 o in\u00edcio tr\u00e1gico do que sempre denunciamos que poderia acontecer. Vou pedir ao PDT que d\u00ea toda assist\u00eancia jur\u00eddica para a fam\u00edlia! \n\nE vamos seguir na luta contra o fascismo, o autoritarismo e o discurso de \u00f3dio!"	821	321	240
1216504185136925_2566295780157752	2019-11-29T14:45:15+0000	"N\u00e3o ao desmonte da Ci\u00eancia e Tecnologia no Brasil!"	2650	0	219
1216504185136925_2566106196843377	2019-11-29T13:07:41+0000	"Bolsonaro n\u00e3o conhece a Amaz\u00f4nia nem o Brasil!"	1432	3	184
1216504185136925_2565082156945781	2019-11-29T01:50:46+0000	"\u202aA revista Piau\u00ed pertence \u00e0 fam\u00edlia Moreira Salles uma das donas do ITA\u00da . O \u00f3dio \u00e9 que eu denuncio que distribu\u00edram R$ 9 bilh\u00f5es de lucros e dividendos sem pagar um\u202c centavo de imposto. E, na mesma entrevista falei o que n\u00e3o ser\u00e1 jamais devidamente noticiado na grande m\u00eddia: que o Ita\u00fa foi multado em R$ 3,9 bilh\u00f5es pela prefeitura de S\u00e3o Paulo por fraude no pagamento de impostos. \n\nManipulando centenas de dados eu posso cometer erros, nada que no dia seguinte eu n\u00e3o possa corrigir. \n\nE os os bar\u00f5es da agiotagem?"	6590	6	964
1216504185136925_2564853946968602	2019-11-28T23:30:35+0000	"Acompanhando uma apresenta\u00e7\u00e3o important\u00edssima sobre a Zona Franca de Manaus, com Hissa Abrah\u00e3o, na Universidade Federal do Amazonas (UFAM)."	616	0	33
1216504185136925_2564830003637663	2019-11-28T23:16:53+0000	"Agora na Universidade Federal do Amazonas (UFAM), em Manaus! Debater o Brasil! \u2764\ufe0f"	2771	2	162
1216504185136925_2564154220371908	2019-11-28T14:00:53+0000	"Bom dia! J\u00e1 estou a caminho de Manaus (AM). Logo mais, \u00e0s 18h, vamos debater o Brasil na Universidade Federal do Amazonas (UFAM). Participe!"	607	0	21
1216504185136925_2560858240701506	2019-11-27T01:58:32+0000	"\u201cNos \u00faltimos 10 anos, o Estado do Cear\u00e1 apresentou uma taxa de crescimento acumulada de seu PIB de 26,87%, 8,52 p.p superior \u00e0 taxa estimada para o Brasil\u201d."	841	0	107
1216504185136925_2560135510773779	2019-11-26T17:33:53+0000	"Participo agora, junto com o senador Cid Gomes,  da reuni\u00e3o da comiss\u00e3o de Transpar\u00eancia, Governan\u00e7a, Fiscaliza\u00e7\u00e3o e Controle e Defesa do Consumidor, presidida pelo senador Rodrigo Cunha."	842	0	65
1216504185136925_2559998547454142	2019-11-26T16:11:56+0000	"Logo mais, \u00e0s 15h, estarei no Senado Federal para debater o superendividamento das fam\u00edlias no Brasil. Venho falando deste crime que \u00e9 cometido contra nosso povo h\u00e1 muito tempo. Teve quem disse ser imposs\u00edvel. Quando \u00e9 para o povo mais pobre e para a classe m\u00e9dia, o baronato enlouquece."	2005	3	762
1216504185136925_2558464387607558	2019-11-25T23:00:29+0000	"Para quem n\u00e3o viu ainda, aqui est\u00e1 a entrevista que concedi para o programa Canal Livre, da TV Bandeirantes. Assista!"	5267	5	2475
1216504185136925_2558394334281230	2019-11-25T22:09:42+0000	"Gravei hoje mais um programa #RepareBem, com meu amigo e irm\u00e3o Carlos Lupi. Ele acaba de lan\u00e7ar um livro que mostra toda sua hist\u00f3ria de defesa do trabalho e dos trabalhadores! \u00c9 emocionante! Em breve vai ao ar! \ud83c\udf39"	1073	1	27
1216504185136925_2557914697662527	2019-11-25T16:53:14+0000	"Gravei hoje \u00f3tima entrevista para o programa Em Foco com Andreia Sadi, da GloboNews. Em breve!"	1776	0	84
1216504185136925_2556388151148515	2019-11-25T00:30:26+0000	"Logo mais, meia-noite, na TV Bandeirantes, acompanhe entrevista que concedi para o programa Canal Livre.\n#CiroNaBand\n#CiroNoCanalLivre."	2401	1	202
1216504185136925_2554820601305270	2019-11-24T08:34:50+0000	"#CiroNaBand\nHoje, meia-noite, participo do programa Canal Livre, da TV Bandeirantes. Acompanhe! \n#CiroNoCanalLivre"	2602	0	293
1216504185136925_2553706858083311	2019-11-23T19:55:31+0000	"Estamos viajando tanto pelo Brasil que o pneu n\u00e3o aguentou \ud83d\ude05\nSem problema! Junto com meu companheiro do PDT de S\u00e3o Paulo, Luciano, trocamos rapidinho e voltamos em seguran\u00e7a pra a estrada! \nComo disse Giselle... \u201c\u00f3 c\u00e9us\u201d \u2764\ufe0f\ud83d\ude02"	4940	3	1154
1216504185136925_2551177515002912	2019-11-22T17:06:16+0000	"O duro \u00e9 ver a parte mofada da esquerda super endividar as fam\u00edlias e as empresas e, agora, ver a direita tosca fazer o \u00f3bvio. \nMas este \u00e9 o \u00fanico caminho para come\u00e7ar a restaurar a capacidade das fam\u00edlias voltarem a consumir: uma pol\u00edtica p\u00fablica de reestrutura\u00e7\u00e3o das d\u00edvidas assim como propus na campanha e a elite debochou."	5654	12	1362
1216504185136925_2550760708377926	2019-11-22T13:25:18+0000	"J\u00e1 estou na Unicamp. \n\nAssista #aovivo"	513	1	31
1216504185136925_2550494065071257	2019-11-22T10:53:59+0000	"\u202aBom dia! J\u00e1 estou em Campinas, onde vou participar, \u00e0s 10h, na Unicamp, de debate sobre o Brasil. Participe!"	2756	2	164
1216504185136925_2549527235167940	2019-11-22T00:05:13+0000	"\u201cA rebeldia nem sempre \u00e9 premiada na hist\u00f3ria. Mas a obedi\u00eancia, a vassalagem, \u00e9 castigada invariavelmente\u201d. \nUnger, Mangabeira.\n\nAssista #RepareBem agora!"	856	0	133
1216504185136925_2549494248504572	2019-11-21T23:42:07+0000	"Agora, uma conversa com Mangabeira Unger! Assista! \n#RepareBem\nhttps://youtu.be/2WTcp-dQdmI"	325	0	27
1216504185136925_2549365915184072	2019-11-21T22:08:12+0000	"#RepareBem \nHoje, 20h, no meu canal no YouTube, uma conversa maravilhosa com Mangabeira Unger! Assista!"	781	0	122
1216504185136925_2549241451863185	2019-11-21T20:41:11+0000	"Hoje \u00e9 dia de abra\u00e7ar minha querida amiga e grande artista Alcione Marrom!  \nMuita paz, muita sa\u00fade, muito amor! Tudo de bom que voc\u00ea merece! Um anjo que o Brasil tem para nossa admira\u00e7\u00e3o! Parab\u00e9ns!! \ud83d\udc4f\ud83d\udc4f"	2325	0	83
1216504185136925_2548949971892333	2019-11-21T17:33:36+0000	"#RepareBem\nHoje, 20h, no meu canal no YouTube! Uma conversa maravilhosa e instigante com Roberto Mangabeira Unger! Acompanhe!"	1720	2	261
